"","Taxonomic_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sig","lab","xvals","yvals","Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"34384","34384",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae",NA,NA
"35432","35432",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Viridiplantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae",NA,NA
"37891","37891",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Metazoa","Priapulida","Priapulimorpha","Priapulimorphida","Priapulidae",NA,NA
"42219","42219",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Cornaceae",NA,NA
"43707","43707",2.61986212641053,-0.701666469252388,0.776586079750447,-0.511255742472904,0.609171990895742,0.999599735494037,"NS",NA,-0.701666469252388,0.609171990895742,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Meliaceae",NA,NA
"58543","58543",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Metazoa","Arthropoda","Insecta","Orthoptera","Pyrgomorphidae",NA,NA
"64899","64899",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae",NA,NA
"75423","75423",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Mayacaceae",NA,NA
"116151","116151",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Nitidulidae",NA,NA
"171551","171551",0.306456582906708,-0.368389204272795,0.692879437811283,-0.464240150290355,0.642475698258858,0.999599735494037,"NS",NA,-0.368389204272795,0.642475698258858,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae",NA,NA
"205957","205957",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Archaea",NA,"Thaumarchaeota",NA,"Cenarchaeales","Cenarchaeaceae",NA,NA
"213483","213483",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Bacteria",NA,"Proteobacteria","Oligoflexia","Bdellovibrionales","Bdellovibrionaceae",NA,NA
"512265","512265",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae",NA,NA
"543314","543314",1.13501292423271,-0.495490689079474,0.726643505529218,-0.813123865393584,0.416147044720612,0.999599735494037,"NS",NA,-0.495490689079474,0.416147044720612,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Clostridiales Family XIII. Incertae Sedis",NA,NA
"549779","549779",0.201662097850286,-0.288158632572835,0.69101459589979,-0.380636894008348,0.703472701025135,0.999599735494037,"NS",NA,-0.288158632572835,0.703472701025135,"Viruses","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA,NA
"909930","909930",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Bacteria",NA,"Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae",NA,NA
"930025","930025",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota",NA,"Rhodophyta","Compsopogonophyceae","Compsopogonales","Boldiaceae",NA,NA
"1450293","1450293",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Aplosporellaceae",NA,NA
"1561074","1561074",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Boraginales","Lennoaceae",NA,NA
"1643826","1643826",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Bacteria",NA,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae",NA,NA
"1843490","1843490",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Bacteria",NA,"Firmicutes","Negativicutes","Selenomonadales","Sporomusaceae",NA,NA
"2058183","2058183",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota",NA,"Evosea","Eumycetozoa","Acytosteliales","Acytosteliaceae",NA,NA
"2058184","2058184",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota",NA,"Evosea","Eumycetozoa","Acytosteliales","Cavenderiaceae",NA,NA
"2302913","2302913",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Viridiplantae","Chlorophyta","Chloropicophyceae","Chloropicales","Chloropicaceae",NA,NA
"2528436","2528436",0.209588970112842,-0.253920174553862,0.691452726661619,-0.298010219419675,0.765695363848079,0.999599735494037,"NS",NA,-0.253920174553862,0.765695363848079,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Pyriculariaceae",NA,NA
"3051","3051",0.611976832382007,-0.256712774409312,0.693289493183821,-0.373536717305373,0.708749023148712,0.999599735494037,"NS",NA,-0.256712774409312,0.708749023148712,"Eukaryota","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae",NA,NA
"3216","3216",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota","Viridiplantae","Streptophyta","Bryopsida","Funariales","Funariaceae",NA,NA
"10482","10482",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Viruses",NA,NA,NA,NA,"Polydnaviridae",NA,NA
"28568","28568",0.19373522558773,-0.235646430375706,0.692706935207144,-0.293049619777794,0.76948422457395,0.999599735494037,"NS",NA,-0.235646430375706,0.76948422457395,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae",NA,NA
"31377","31377",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota",NA,"Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae",NA,NA
"34379","34379",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota","Fungi","Ascomycota","Leotiomycetes",NA,"Pseudeurotiaceae",NA,NA
"41042","41042",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Tipulidae",NA,NA
"42822","42822",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Actiniaria","Actiniidae",NA,NA
"44281","44281",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota","Fungi","Ascomycota","Pneumocystidomycetes","Pneumocystidales","Pneumocystidaceae",NA,NA
"47021","47021",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae",NA,NA
"77658","77658",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota","Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae",NA,NA
"106121","106121",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota","Metazoa","Echinodermata","Crinoidea","Comatulida","Comatulidae",NA,NA
"112848","112848",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Asteropeiaceae",NA,NA
"134623","134623",0.611976832382007,-0.256712774409312,0.693289493183821,-0.373536717305373,0.708749023148712,0.999599735494037,"NS",NA,-0.256712774409312,0.708749023148712,"Bacteria",NA,"Verrucomicrobia","Opitutae","Opitutales","Opitutaceae",NA,NA
"178475","178475",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota","Metazoa","Porifera","Demospongiae","Haplosclerida","Niphatidae",NA,NA
"189777","189777",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Bacteria",NA,"Chloroflexi","Thermomicrobia","Thermomicrobiales","Thermomicrobiaceae",NA,NA
"227527","227527",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Actiniaria","Sagartiidae",NA,NA
"268499","268499",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Crambidae",NA,NA
"452340","452340",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Gloeophyllales","Gloeophyllaceae",NA,NA
"563835","563835",0.290602838381595,-0.287862665352735,0.694083960552251,-0.349646889959118,0.726603716288028,0.999599735494037,"NS",NA,-0.287862665352735,0.726603716288028,"Bacteria",NA,"Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae",NA,NA
"708320","708320",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota","Metazoa","Arthropoda","Arachnida","Trombidiformes","Tydeidae",NA,NA
"1884633","1884633",0.19373522558773,-0.235646430375706,0.692706935207144,-0.293049619777794,0.76948422457395,0.999599735494037,"NS",NA,-0.235646430375706,0.76948422457395,"Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae",NA,NA
"1890438","1890438",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Bacteria",NA,"Cyanobacteria",NA,"Synechococcales","Leptolyngbyaceae",NA,NA
"1890464","1890464",0.611976832382007,-0.256712774409312,0.693289493183821,-0.373536717305373,0.708749023148712,0.999599735494037,"NS",NA,-0.256712774409312,0.708749023148712,"Bacteria",NA,"Cyanobacteria",NA,"Chroococcales","Chroococcaceae",NA,NA
"1980413","1980413",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Viruses","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Hantaviridae",NA,NA
"2547934","2547934",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Eukaryota",NA,NA,"Bigyra","Opalinata","Blastocystidae",NA,NA
"2691357","2691357",0.0968676127938651,-0.154451687103165,0.69048156561344,-0.206155122920235,0.836669741549506,0.999599735494037,"NS",NA,-0.154451687103165,0.836669741549506,"Bacteria",NA,"Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA
"3272","3272",0.515109219588142,-0.154451650193684,0.690481566110751,-0.265502387577482,0.790622470818286,0.999599735494037,"NS",NA,-0.154451650193684,0.790622470818286,"Eukaryota","Viridiplantae","Streptophyta","Polypodiopsida","Gleicheniales","Gleicheniaceae",NA,NA
"85016","85016",0.515109219588142,-0.154451650193684,0.690481566110751,-0.265502387577482,0.790622470818286,0.999599735494037,"NS",NA,-0.154451650193684,0.790622470818286,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae",NA,NA
"224463","224463",0.515109219588142,-0.154451650193684,0.690481566110751,-0.265502387577482,0.790622470818286,0.999599735494037,"NS",NA,-0.154451650193684,0.790622470818286,"Bacteria",NA,"Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae",NA,NA
"224464","224464",0.515109219588142,-0.154451650193684,0.690481566110751,-0.265502387577482,0.790622470818286,0.999599735494037,"NS",NA,-0.154451650193684,0.790622470818286,"Bacteria",NA,"Proteobacteria","Deltaproteobacteria","Myxococcales","Kofleriaceae",NA,NA
"1131624","1131624",0.515109219588142,-0.154451650193684,0.690481566110751,-0.265502387577482,0.790622470818286,0.999599735494037,"NS",NA,-0.154451650193684,0.790622470818286,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Thermoascaceae",NA,NA
"1890426","1890426",0.515109219588142,-0.154451650193684,0.690481566110751,-0.265502387577482,0.790622470818286,0.999599735494037,"NS",NA,-0.154451650193684,0.790622470818286,"Bacteria",NA,"Cyanobacteria",NA,"Synechococcales","Synechococcaceae",NA,NA
"1892252","1892252",0.515109219588142,-0.154451650193684,0.690481566110751,-0.265502387577482,0.790622470818286,0.999599735494037,"NS",NA,-0.154451650193684,0.790622470818286,"Bacteria",NA,"Cyanobacteria",NA,"Oscillatoriales","Microcoleaceae",NA,NA
