"","Taxonomic_ID","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7","Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"719","13282",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Pinopsida","Cupressales","Cupressaceae","Taxodium",NA
"720","13442",0,0,0,0,1,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Coffea",NA
"721","21199",0,0,0,0,1,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Asclepias",NA
"722","23221",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Sorbaria",NA
"723","25168",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Galium",NA
"724","27977",0,0,0,0,1,0,0,0,"Eukaryota","Fungi","Microsporidia",NA,NA,"Nosematidae","Nosema",NA
"725","28228",0,0,0,0,1,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia",NA
"726","28231",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA
"727","29002",0,0,0,0,1,0,1,0,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Cercospora",NA
"728","32100",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Dennstaedtiaceae","Pteridium",NA
"729","36776",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Elaeagnaceae","Elaeagnus",NA
"730","38832",0,0,0,0,1,0,4,4,"Eukaryota","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas",NA
"731","40222",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Methylophaga",NA
"732","40685",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Salicaceae","Salix",NA
"733","42336",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Bidens",NA
"734","47420",0,0,0,0,1,0,1,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",NA
"735","48861",0,0,0,0,1,0,0,0,"Eukaryota","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Peltigeraceae","Peltigera",NA
"736","52507",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Azorella",NA
"737","54298",0,0,0,0,1,0,0,0,"Bacteria",NA,"Cyanobacteria",NA,"Chroococcidiopsidales","Chroococcidiopsidaceae","Chroococcidiopsis",NA
"738","54873",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Gleditsia",NA
"739","55080",0,0,0,0,1,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus",NA
"740","55087",0,0,0,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Phasmatodea","Bacillidae","Bacillus",NA
"741","57077",0,0,0,0,1,1,0,0,"Eukaryota","Metazoa","Platyhelminthes","Trematoda","Plagiorchiida","Dicrocoeliidae","Dicrocoelium",NA
"742","59171",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Patrinia",NA
"743","60057",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Isertia",NA
"744","60919",0,0,0,0,2,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Sanguibacteraceae","Sanguibacter",NA
"745","64390",0,0,0,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus",NA
"746","64685",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Pinopsida","Pinales","Pinaceae","Cathaya",NA
"747","66735",0,0,0,0,1,0,0,0,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Diplodia",NA
"748","72018",0,0,0,0,1,0,0,0,"Eukaryota",NA,NA,"Ichthyosporea","Ichthyophonida",NA,"Sphaeroforma",NA
"749","73029",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Rhodocyclales","Azonexaceae","Dechloromonas",NA
"750","74030",0,0,0,0,1,0,1,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseovarius",NA
"751","76831",0,0,0,0,1,0,0,0,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides",NA
"752","79843",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Dichanthium",NA
"753","81628",0,0,0,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Messor",NA
"754","82980",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Budviciaceae","Leminorella",NA
"755","82982",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Hafniaceae","Obesumbacterium",NA
"756","84386",0,0,0,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Arachnida","Mesostigmata","Phytoseiidae","Typhlodromus",NA
"757","84567",0,0,0,0,2,1,0,0,"Bacteria",NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"758","85413",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea",NA
"759","86017",0,0,0,0,1,0,0,0,"Eukaryota",NA,NA,"Choanoflagellata","Craspedida","Salpingoecidae","Salpingoeca",NA
"760","99063",0,0,0,0,1,4,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Ismelia",NA
"761","102106",0,0,0,0,2,0,0,0,"Bacteria",NA,"Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella",NA
"762","105887",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Verbenaceae","Aloysia",NA
"763","108930",0,0,0,0,3,0,2,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Delphacidae","Nilaparvata",NA
"764","109362",0,0,0,0,1,1,0,0,"Eukaryota","Metazoa","Arthropoda","Arachnida","Trombidiformes","Eriophyidae","Aceria",NA
"765","144030",0,0,0,0,1,0,10,7,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Pogonomyrmex",NA
"766","157304",0,0,0,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Cerambycidae","Anoplophora",NA
"767","158846",0,0,0,0,6,0,0,0,"Bacteria",NA,"Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Megamonas",NA
"768","167639",0,0,0,0,1,0,0,0,"Bacteria",NA,"Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Ilyobacter",NA
"769","179147",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Corsiaceae","Arachnitis",NA
"770","192874",0,0,0,0,1,0,0,0,"Eukaryota",NA,NA,"Filasterea",NA,NA,"Capsaspora",NA
"771","195164",0,0,0,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Buprestidae","Agrilus",NA
"772","199487",0,0,0,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Malacostraca","Amphipoda","Hyalellidae","Hyalella",NA
"773","202746",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"774","204037",0,0,0,0,1,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Dickeya",NA
"775","204447",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella",NA
"776","232244",0,0,0,0,1,0,0,0,"Bacteria",NA,"Bacteroidetes","Cytophagia","Cytophagales","Cyclobacteriaceae","Belliella",NA
"777","239759",0,0,0,0,1,0,0,0,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA
"778","302485",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Phaeobacter",NA
"779","323620",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella",NA
"780","363408",0,0,0,0,1,0,0,0,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Nonlabens",NA
"781","376170",0,0,0,0,1,0,0,0,"Archaea",NA,"Euryarchaeota","Halobacteria","Haloferacales","Haloferacaceae","Haloplanus",NA
"782","423349",0,0,0,0,1,1,0,0,"Bacteria",NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"783","454922",0,0,0,0,1,1,1,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Braconidae","Diachasma",NA
"784","456492",0,0,0,0,1,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Saccharibacillus",NA
"785","545366",0,0,0,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Cosmopterigidae","Hyposmocoma",NA
"786","596707",0,0,0,0,1,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Sinomonas",NA
"787","648802",0,0,0,0,1,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Planococcaceae","Rummeliibacillus",NA
"788","742914",0,0,0,0,1,0,0,0,"Viruses","Shotokuvirae","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","Cyclovirus",NA
"789","1100891",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Paenalcaligenes",NA
"790","1184396",0,0,0,0,1,0,0,0,"Bacteria",NA,"Thermotogae","Thermotogae","Kosmotogales","Kosmotogaceae","Mesotoga",NA
"791","1291274",0,0,0,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Thysanoptera","Melanthripidae","Melanthrips",NA
"792","1330546",0,0,0,0,5,4,5,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pluralibacter",NA
"793","1335483",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shimwellia",NA
"794","1470540",0,0,0,0,1,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Jeotgalibaca",NA
"795","1511635",0,0,0,0,1,0,0,0,"Bacteria",NA,"Planctomycetes","Planctomycetia","Isosphaerales","Isosphaeraceae","Aquisphaera",NA
"796","1649279",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Epibacterium",NA
"797","1706036",0,0,0,0,1,0,0,0,"Bacteria",NA,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa",NA
"798","1848399",0,0,0,0,1,0,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Crassaminicella",NA
"799","1866885",0,0,0,0,1,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium",NA
"800","1920453",0,0,0,0,1,1,0,0,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Merulinidae","Orbicella",NA
"801","1940138",0,0,0,0,1,0,0,0,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales",NA,"Candidatus Walczuchella",NA
"802","1980513",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Candidatus Nitrosoglobus",NA
"803","2039240",0,0,0,0,1,0,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerotignum",NA
"804","2057233",0,0,0,0,3,0,0,0,"Bacteria",NA,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Absiella",NA
"805","2304693",0,0,0,0,1,0,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Pseudoclostridium",NA
"806","2560123",0,0,0,0,3,0,0,0,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Drexlerviridae","Eclunavirus",NA
"807","2560201",0,0,0,0,1,0,0,0,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Peatvirus",NA
"808","2661800",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Georhizobium",NA
"809","2690160",0,0,0,0,1,0,0,0,"Bacteria",NA,"Planctomycetes","Phycisphaerae","Sedimentisphaerales","Sedimentisphaeraceae","Limihaloglobus",NA
"810","171",0,0,0,0,0,1,0,0,"Bacteria",NA,"Spirochaetes","Spirochaetia","Leptospirales","Leptospiraceae","Leptospira",NA
"811","404",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Nitrosomonadales","Methylophilaceae","Methylobacillus",NA
"812","713",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus",NA
"813","836",0,0,0,0,0,1,1,0,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas",NA
"814","904",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus",NA
"815","958",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Oligoflexia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA
"816","1637",0,0,0,0,0,1,0,4,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria",NA
"817","2172",0,0,0,0,0,1,0,0,"Archaea",NA,"Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter",NA
"818","2375",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Negativicutes","Selenomonadales","Sporomusaceae","Sporomusa",NA
"819","2742",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Marinobacter",NA
"820","3561",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Chenopodiaceae","Spinacia",NA
"821","3564",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Amaranthus",NA
"822","3609",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rhamnaceae","Rhamnus",NA
"823","3820",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Cajanus",NA
"824","4173",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Veronica",NA
"825","4496",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Avena",NA
"826","4729",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Typhaceae","Sparganium",NA
"827","4783",0,0,0,0,0,1,0,0,"Eukaryota",NA,NA,"Oomycota","Peronosporales","Peronosporaceae","Phytophthora",NA
"828","4948",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Torulaspora",NA
"829","5144",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Podospora",NA
"830","5550",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Trichophyton",NA
"831","5758",0,0,0,0,0,1,0,0,"Eukaryota",NA,"Evosea",NA,"Mastigamoebida","Entamoebidae","Entamoeba",NA
"832","6333",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Nematoda","Enoplea","Trichinellida","Trichinellidae","Trichinella",NA
"833","6525",0,0,0,0,0,1,0,4,"Eukaryota","Metazoa","Mollusca","Gastropoda",NA,"Planorbidae","Biomphalaria",NA
"834","6831",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus",NA
"835","14026",0,0,0,0,0,1,2,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Arecales","Arecaceae","Trachycarpus",NA
"836","22868",0,0,0,0,0,4,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Anemone",NA
"837","26021",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Eriocaulaceae","Eriocaulon",NA
"838","28105",0,0,0,0,0,1,1,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Sinorhizobium",NA
"839","37564",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Rutaceae","Ruta",NA
"840","37847",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Priapulida","Priapulimorpha","Priapulimorphida","Priapulidae","Priapulus",NA
"841","41549",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium",NA
"842","43205",0,0,0,0,0,18,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Reichardia",NA
"843","43708",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Meliaceae","Melia",NA
"844","43987",0,0,0,0,0,1,2,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae","Geotrichum",NA
"845","44259",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Filifactor",NA
"846","45183",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Passifloraceae","Turnera",NA
"847","46730",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Pocilloporidae","Pocillopora",NA
"848","46769",0,0,0,0,0,1,0,0,"Archaea",NA,"Thaumarchaeota",NA,"Cenarchaeales","Cenarchaeaceae","Cenarchaeum",NA
"849","48558",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Pyriculariaceae","Pyricularia",NA
"850","50190",0,0,0,0,0,4,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Sonchus",NA
"851","50385",0,0,0,0,0,1,0,4,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Diabrotica",NA
"852","56621",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Pseudomyrmex",NA
"853","62838",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Disa",NA
"854","64497",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Sydowia",NA
"855","64580",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Tilia",NA
"856","71323",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Camelina",NA
"857","73738",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Calothamnus",NA
"858","74907",0,0,0,0,0,1,0,0,"Eukaryota",NA,"Rhodophyta","Compsopogonophyceae","Compsopogonales","Boldiaceae","Boldia",NA
"859","75424",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Mayacaceae","Mayaca",NA
"860","76312",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa",NA
"861","76451",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Hypolytrum",NA
"862","77156",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Curculionidae","Dendroctonus",NA
"863","82385",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Cistaceae","Tuberaria",NA
"864","83681",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Nonomuraea",NA
"865","83907",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Simaroubaceae","Leitneria",NA
"866","84111",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella",NA
"867","92912",0,0,0,0,0,3,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Notobasis",NA
"868","116152",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Nitidulidae","Aethina",NA
"869","124942",0,0,0,0,0,4,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Meliaceae","Azadirachta",NA
"870","133925",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella",NA
"871","150173",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Phialocephala",NA
"872","202907",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas",NA
"873","244709",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Orthoptera","Pyrgomorphidae","Mekongiella",NA
"874","278028",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Naumovozyma",NA
"875","335156",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Cistaceae","Fumana",NA
"876","375288",0,0,0,0,0,1,0,0,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",NA
"877","407217",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Aquitalea",NA
"878","462253",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Aplosporellaceae","Aplosporella",NA
"879","507545",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Tenebrionidae","Onymacris",NA
"880","710235",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Nylanderia",NA
"881","909928",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Negativicoccus",NA
"882","1055323",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Aeribacillus",NA
"883","1329200",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Fictibacillus",NA
"884","1351751",0,0,0,0,0,1,2,0,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Parastagonospora",NA
"885","1394723",0,0,0,0,0,4,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Schrenkiella",NA
"886","1565532",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Rouxiella",NA
"887","1679002",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Nitrosomonadales","Methylophilaceae","Candidatus Methylopumilus",NA
"888","1911577",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Oryzomicrobium",NA
"889","1912217",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Pseudopropionibacterium",NA
"890","2049301",0,0,0,0,0,1,0,0,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Changchengzhania",NA
"891","2058187",0,0,0,0,0,1,0,0,"Eukaryota",NA,"Evosea","Eumycetozoa","Acytosteliales","Cavenderiaceae","Cavenderia",NA
"892","2058189",0,0,0,0,0,1,0,0,"Eukaryota",NA,"Evosea","Eumycetozoa","Acytosteliales","Acytosteliaceae","Heterostelium",NA
"893","2060084",0,0,0,0,0,1,0,0,"Viruses",NA,NA,NA,NA,NA,"Pandoravirus",NA
"894","2060094",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Clostridiales Family XIII. Incertae Sedis","Aminipila",NA
"895","2302914",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Chlorophyta","Chloropicophyceae","Chloropicales","Chloropicaceae","Chloropicon",NA
"896","123",0,0,0,0,0,0,1,0,"Bacteria",NA,"Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae","Pirellula",NA
"897","499",0,0,0,0,0,0,1,0,"Bacteria",NA,"Chloroflexi","Thermomicrobia","Thermomicrobiales","Thermomicrobiaceae","Thermomicrobium",NA
