"","Taxonomic_ID","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7"
"370","373126",39.2411776331946,0,0,0,25.0432310708257,0,0,0
"371","373270",1.26584443978047,0,0,0,0,0,0,0
"372","375286",1.26584443978047,0,0,0,0,0,0,0
"373","391905",1.26584443978047,0,0,0,0,0,0,0
"374","396313",1.26584443978047,0,0.598418607349836,0,0,0,0.598614952599404,0
"375","399742",1.26584443978047,0,0,0,1.0221726967684,1.10287261808656,0,0
"376","407035",5.06337775912189,0,0,0,0,0,0,0
"377","407288",1.26584443978047,0,0,1.72654917895514,0,0,0,0
"378","411798",12.6584443978047,0,0.598418607349836,1.72654917895514,16.8658494966785,0.551436309043281,0,0
"379","432096",0,0,0,0,0,0,0,0
"380","435897",1.26584443978047,0,0,1.72654917895514,0,0,0,0
"381","445709",1.26584443978047,0,0,0,0,0,0,0
"382","451527",1.26584443978047,0,0,0,0.511086348384198,0,0,0
"383","459472",5.06337775912189,0,0,0,1.53325904515259,0,0,0
"384","470934",25.3168887956094,0,2.39367442939934,3.45309835791028,24.5321447224415,1.10287261808656,19.1556784831809,0
"385","472368",3.79753331934142,0,0,0,0.511086348384198,1.10287261808656,0,0
"386","477641",1.26584443978047,0,0,1.72654917895514,0.511086348384198,0,0,0
"387","482564",0,0,0,0,0,0,0,0
"388","488142",13.9242888375852,0,0,0,10.221726967684,0,1.19722990519881,0
"389","519472",2.53168887956094,0,0,0,0,0.551436309043281,0,0
"390","528244",1.26584443978047,0,0,0,0,0,0,0
"391","528268",1.26584443978047,4.68687780055918,21.5430698645941,1.72654917895514,3.57760443868939,5.51436309043281,16.7612186727833,5.49077573391586
"392","535744",0,0,0,0,0,0,0,0
"393","546874",7.59506663868283,0,0,0,1.53325904515259,0,0,0
"394","585455",1.26584443978047,0,0,0,0,0,0,0
"395","597456",35.4436443138532,30.9333934836906,92.1564655318747,20.7185901474617,93.0177154059241,12.6830351079955,62.8545700229374,5.49077573391586
"396","610380",1.26584443978047,0,0,0,0,0,0,5.49077573391586
"397","653948",2.53168887956094,0,0,0,0.511086348384198,0,0.598614952599404,0
"398","655307",1.26584443978047,0.937375560111837,0,0,0,0.551436309043281,0,0
"399","661191",2.53168887956094,0,7.18102328819803,0,4.08869078707359,0.551436309043281,10.1764541941899,0
"400","665097",0,0,0,0,0,0.551436309043281,1.19722990519881,0
"401","665914",3.79753331934142,0,0,0,0,0,0.598614952599404,0
"402","680683",2.53168887956094,0,0,0,0,0,0,5.49077573391586
"403","684552",1.26584443978047,0,0,0,0,0,0,0
"404","688394",1.26584443978047,0,0,0,0,0,0,0
"405","691774",12.6584443978047,0.937375560111837,4.18893025144885,0,3.57760443868939,0.551436309043281,0.598614952599404,0
"406","702115",1.26584443978047,0,0,0,0,0,0,0
"407","717740",1.26584443978047,0,0,0,0.511086348384198,0,0,0
"408","743375",1.26584443978047,0,0,0,0.511086348384198,0.551436309043281,0,0
"409","863372",2.53168887956094,3.74950224044735,19.7478140425446,6.90619671582056,0.511086348384198,0,26.3390579143738,49.4169816052427
"410","885040",1.26584443978047,0,0,0,0,0,0,0
"411","891974",6.32922219890236,0,0,3.45309835791028,6.64412252899458,0,0,0
"412","929813",6.32922219890236,0,0,0,3.06651809030519,1.65430892712984,0,0
"413","933131",2.53168887956094,0,0,0,0,0,0,0
"414","935293",1.26584443978047,0,0,0,0,0,0,0
"415","946334",1.26584443978047,0,0,0,0,0,0,0
"416","1071379",0,0,0,0,0,0,0,0
"417","1076550",1.26584443978047,0,1.19683721469967,0,0,0.551436309043281,4.19030466819583,0
